productId;languageId;syncId;productName;productListerDescription;productShortDescription;productLongDescription
CERMCOUNTERBOX;en;1743;CERM - COUNTER BOX;Morning glory capris - Our most versatile capris\, made of a supple\, smooth-faced nylon/spandex knit (86%/14%)\, accommodate dynamic moves\, wick moisture\, and dry quickly;Morning glory capris - Our most versatile capris\, made of a supple\, smooth-faced nylon/spandex knit (86%/14%)\, accommodate dynamic moves\, wick moisture\, and dry quickly; Contrast topstitching highlights the flattering details: asymmetrical side seams\, a curved back yoke\, a wide\, flat waistband and contouring through the thighs. The legs have a straight\, slim fit with a slight flare at the cuff. Inside\, the brushed interior and flat-seam construction pampers the skin. Low rise. Inseam (size M) is 24.<br><br><b>Details:</b><ul> <li>Substantial\, ultrastretchy and soft synthetic knit with excellent shape retention
BEMATRIX_FLOORING;en;1743;BEMATRIX FLOORING;Nine trails vest - Simplicity in action - this vest protects the core\, moves\, breathes\, and weighs nearly nothing;Nine trails vest - Simplicity in action - this vest protects the core\, moves\, breathes\, and weighs nearly nothing; The lightweight\, wind-resistant 15-denier 100% nylon is treated with a Deluge DWR (durable water repellent) finish to shed light rain\, and the exceptionally breathable stretch-woven back panel (91% all-recycled polyester/9% spandex) vents excess heat. The high-rise tricot-lined neck provides a tight seal
BEMATRIX_READYMADE_DELUX_KIT;en;1743;BEMATRIX READYMADE DELUX KIT;Multi use shorts - Streamlined\, technical and ultra light: Our newest women's shorts move\, breathe\, and stay limber on trail runs\, lunch-break gym sessions and marathon mountain scrambles;Multi use shorts - Streamlined\, technical and ultra light: Our newest women's shorts move\, breathe\, and stay limber on trail runs\, lunch-break gym sessions and marathon mountain scrambles; The 4-way-stretch fabric (91% all-recycled polyester/9% spandex) resists abrasion and sheds moisture with a Deluge DWR (durable water repellent) finish. The rear hip pockets have secure hook-and-loop tabs\, and modest side-seam splits enhance leg range-of-motion. The flat-knit waistband uses minimal elastic for greater comfort\, and has an internal drawcord. No brief
BEMATRIX_LIGHTBOX;en;1743;BEMATRIX LIGHTBOX;Nine trails shorts - Mountain biking\, trail running\, fast packing: If it gets your heart rate up\, then it suits the versatile Women's Nine Trails Shorts;Nine trails shorts - Mountain biking\, trail running\, fast packing: If it gets your heart rate up\, then it suits the versatile Women's Nine Trails Shorts; The lightweight fabric is made from a 75-denier 91% all-recycled polyester/9% spandex blend that has 4-way stretch\, is tough yet highly breathable\, and is treated with a Deluge DWR (durable water repellent) finish. A lightweight\, breathable\, moisture-wicking built-in liner extends into the waistband\, and an interior drawcord provides a comfortable fit. Cut for ample coverage with an open-knit crotch gusset to vent excess heat. Two front pockets with invisible zipper closures and stitched-through pocket bags give secure storage. Inseam (size M) is 5. Reflective heat-transfer logo and graphic keep you visible. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Supple soft stretch-woven breathable fabric resists snagging and is recyclable
BICB01;en;1743;BIC BLUE PEN;R2 jkt - A modern mountain staple\, the adaptable R2 Jacket serves as a stand-alone outer layer when you're on the go or as a superb insulating layer under a shell;R2 jkt - A modern mountain staple\, the adaptable R2 Jacket serves as a stand-alone outer layer when you're on the go or as a superb insulating layer under a shell; The stretchy polyester knit uses variable-length fibers to optimize insulation and compressibility while affording outstanding breathability\, warmth\, moisture-management and minimal weight. Stretchy R1 fabric (made with 60% recycled polyester) inside the collar and cuffs enhances skin comfort\, and the pliable R2 body fabric means you'll move easily. With an easy-to-use front zipper\, glued-in zippered pockets (one chest and two handwarmers) and forward-set shoulder seams for pack-wearing comfort. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Highly technical R2 fabric is light\, stretchy and compressible\, with great breathability</li> <li>Insulating long fibers alternate with dense\, supportive short fibers to optimize insulation and reduce bulk</li> <li>Directional knit wicks moisture and speeds dry time</li> <li>Collar and chin flap lined with R1 fabric (made with recycled polyester) for next-to-skin comfort</li> <li>Low-bulk R1 fabric on cuff</li> <li>Pockets: zippered handwarmers and one chest
JS_TEST_NO_ATP;en;1743;JS_TEST_NO_ATP;Ultra shorts - Our ever-popular long-cut\, quick-drying Ultra Shorts use lightweight 50-denier polyester ripstop with a wicking finish to stay cool and comfortable\, mile after mile;Ultra shorts - Our ever-popular long-cut\, quick-drying Ultra Shorts use lightweight 50-denier polyester ripstop with a wicking finish to stay cool and comfortable\, mile after mile; Pockets: two front drop-ins\, two large back drop-ins - one with stitched compartments to keep energy gels secure - and one zippered security below the waistband to hold a car key. With an interior drawcord\, and a lightweight\, breathable built-in liner that extends into the waistband for a comfortable fit. Inseam (size M) is 9. The reflective heat-transfer logo and reflective graphic keep you visible. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Lightweight fabric speeds dry times and has a smooth hand for non-chafing comfort</li> <li>Lightweight\, breathable\, moisture-wicking\, built-in liner extends into waistband for a comfortable fit</li> <li>Interior drawcord</li> <li>Two front drop-in pockets and two large back pockets
JS_TEST_ATP;en;1743;JS_TEST_ATP;Ulw hiking crew socks - The heat along the Boucher Trail can shut you down fast;Ulw hiking crew socks - The heat along the Boucher Trail can shut you down fast; These airy hikers\, with their dynamic fabric blend of 75% chlorine-free merino wool/21% nylon/4% spandex\, manage the moisture from miles of hardpan and preserve a cool airflow so you can keep up the pace. A lightweight looped construction throughout the footbed cushions bruising terrain and an open knit weave over the arch vents excess heat. Our Looped Lintoe construction creates an ultra-flat\, toe-friendly seam.<br><br><b>Details:</b><ul> <li>Wool blend strategically knit to balance wicking performance\, cushioning and durability</li> <li>Ultra-lightweight looped construction on footbed provides maximum cushioning with least bulk</li> <li>Felted wool yarns are chlorine-free\, itch-free and offer long-term stability and performance</li> <li>Open knit construction on top of foot vents excess heat and helps to moderate foot temperature</li> <li>Looped Lintoe construction creates the smallest and flattest seam possible for ultimate toe comfort</li></ul><br><br><b>Fabric: </b>75% chlorine-free merino wool/21% nylon/4% spandex<br><br><b>Weight: </b>(43 g 1.5 oz)<br><br>Made in USA.
ELIO_01;en;1743;ELIO;World according to bikers t-shir - Our health and the health of the planet cycle around interconnectedness;World according to bikers t-shir - Our health and the health of the planet cycle around interconnectedness; Featuring original work by the art team Heads of State\, the World According to Bikers T-Shirt is printed on organic (100%) cotton. The V-neck shirt features an inside message about the movement to create a complete\, interconnected transportation network for cyclists (bikeleague.org for more info). Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Ringspun yarns for a softer hand</li> <li>Taped shoulder seams</li> <li>Screen-print inks are PVC- and phthalate-free</li></ul><br><br><b>Fabric: </b>4.4-oz 100% organic cotton. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(150 g 5.2 oz)<br><br>Made in USA.
FRIDGE_02;en;1743;FRIDGE TYPE B;Velocity cap - When you're running the parched\, open slopes of Black Mountain\, our Velocity Cap keeps your head in a current of cool air;Velocity cap - When you're running the parched\, open slopes of Black Mountain\, our Velocity Cap keeps your head in a current of cool air; It has built-in breathability through its mesh panels and a wispy crown made from 100% polyester to deflect heat. The 5-panel design allows a close fit that customizes via a low-profile elastic and buckle closure. A wicking Coolmax headband keeps sweat out of your eyes and a dark underbill shades them from glare.<br><br><b>Details:</b><ul> <li>Adjustable rear buckle with elastic for snug fit</li> <li>Coolmax headband to wick moisture</li> <li>Dark underbill reduces glare</li> <li>Sanded fabric is soft against skin</li></ul><br><br><b>Fabric: </b>3.2-oz 100% polyester<br><br><b>Weight: </b>(75 g 2.6 oz)<br><br>Made in China.
FRIDGE_03;en;1743;FRIDGE TYPE C;World trout t-shirt - James Prosek recreates the view from above\, mimicking the energy of the fish with unique line art;World trout t-shirt - James Prosek recreates the view from above\, mimicking the energy of the fish with unique line art; Five dollars from the sale of each shirt will benefit World Trout\, an organization that supports conservation efforts and identifies and protects native fish. Learn more about Patagonia's fly fishing line and World Trout at www.patagonia.com/fishing. Made from 100% organic cotton\, the tee is recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Ringspun yarns for a softer hand</li> <li>Taped shoulder seams</li> <li>Screen-print inks are PVC- and phthalate-free</li></ul><br><br><b>Fabric: </b>5.4-oz 100% organic cotton. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(199 g 6.9 oz)<br><br>Made in USA.
FRIDGE_03;fr;1743;KOELKAST_01;T-shirt truite mondiale - James Prosek recrée la vue d'en haut\, imitant l'énergie du poisson avec un dessin au trait unique;T-shirt truite mondiale - James Prosek recrée la vue d'en haut\, imitant l'énergie du poisson avec un dessin au trait unique; Cinq dollars de la vente de chaque chemise bénéficieront à World Trout\, une organisation qui soutient les efforts de conservation et identifie et protège les poissons indigènes. En savoir plus sur la ligne de pêche à la mouche de Patagonie et la truite du monde sur www.patagonia.com/fishing. Fabriqué à 100% en coton biologique\, le t-shirt est recyclable grâce au programme de recyclage des fils communs. <br> <br> <b>Détails:</b> <ul> <li> Fils filés à anneaux pour une main plus douce </li> < li> Coutures d'épaule scellées </li> <li> Les encres sérigraphiées sont sans PVC et sans phtalates </li> </ul> <br> <br> <b> Tissu: </b> 5\,4 oz 100 % coton organique. Recyclable grâce au programme de recyclage des fils communs <br> <br> <b> Poids: </b> (199 g 6\,9 oz) <br> <br> Fabriqué aux États-Unis.
DP4K-36BLP;en;1743;SMART LASER CINEMA PROJECTOR;Watermaster waders - short - Blackberries\, barbwire\, basalt;Watermaster waders - short - Blackberries\, barbwire\, basalt;..the fact is\, we ask a lot of our waders - most importantly\, that they keep us dry through all sorts of abuse. The new version of our Watermaster Waders accomplishes this on a number of fronts: First\, our proprietary waterproof/breathable polyester microfiber fabric package with H2No Hydrostorm barrier is quantitatively more puncture resistant than the competition. Then\, because wet is wet\, whether it comes from inside or out\, we use lighter\, more breathable fabric up top and a tougher version below. Finally\, and not to be overlooked\, our innovative internal suspension system makes it easier than ever to\, uh...relieve yourself without taking off jacket or vest. Something to consider in a driving rainstorm. It all adds up to an incredibly dry\, durable and lightweight pair of waders. In other words\, Watermasters. Field repair kit included.<br><br><b>Details:</b><ul> <li>Polyester microfiber shell with a proprietary waterproof/breathable H2No Hydrostorm barrier and Deluge DWR (durable water repellent) finish
FREEZER_01;en;1743;FREEZER COMPARTMENT;Watermaster waders - long - Blackberries\, barbwire\, basalt;Watermaster waders - long - Blackberries\, barbwire\, basalt;..the fact is\, we ask a lot of our waders - most importantly\, that they keep us dry through all sorts of abuse. The new version of our Watermaster Waders accomplishes this on a number of fronts: First\, our proprietary waterproof/breathable polyester microfiber fabric package with H2No Hydrostorm barrier is quantitatively more puncture resistant than the competition. Then\, because wet is wet\, whether it comes from inside or out\, we use lighter\, more breathable fabric up top and a tougher version below. Finally\, and not to be overlooked\, our innovative internal suspension system makes it easier than ever to\, uh...relieve yourself without taking off jacket or vest. Something to consider in a driving rainstorm. It all adds up to an incredibly dry\, durable and lightweight pair of waders. In other words\, Watermasters. Field repair kit included.<br><br><b>Details:</b><ul> <li>Polyester microfiber shell with a proprietary waterproof/breathable H2No Hydrostorm barrier and Deluge DWR (durable water repellent) finish
DP4K-36BLP_CINEMAKIT;en;1743;KIT OF DP4K-36BLP PROJECTOR;Active mesh bra - Despite its inability to act as a belay slave\, our Active Mesh Bra makes a perfect climbing partner;Active mesh bra - Despite its inability to act as a belay slave\, our Active Mesh Bra makes a perfect climbing partner; The body-conforming fabric provides fluid support and wicks moisture\, while the seamless construction eliminates chafing. Comfortable nonslip straps won't dig into skin
CLP/BLP_COOLER;en;1743;CLP/BLP STAND ALONE COOLER 5 METERS;Active hipster - While the perfect life might be nomadic\, the perfect underwear should stay put;Active hipster - While the perfect life might be nomadic\, the perfect underwear should stay put; Low-riding Active Hipsters have an extra-wide waistband and newly redesigned single-sided leg binding that won't wander or restrict. Ultra-soft and pliable\, the fabric manages moisture and breathes\, keeping you comfortable and dry. Solids and prints: 4.6-oz 96% nylon/4% spandex. Stripes: 5.6-oz 93% polyester (58% recycled)/7% spandex.<br><br><b>Details:</b><ul> <li>Solids and prints made of smooth\, stretchy nylon
HK0001;en;1743;17 INCH MONITOR HK;All weather training top - Whether you're hitting your stride on Ojai's Pratt Trail or finding your chi in the yoga studio\, sometimes a quick escape is all you need;All weather training top - Whether you're hitting your stride on Ojai's Pratt Trail or finding your chi in the yoga studio\, sometimes a quick escape is all you need; This simplified and functional multisport training top stretches\, breathes\, and features wider straps for pack-wearing comfort and a full-coverage back for underlayer compatibility. The updated lighter fabric (88% polyester/12% spandex) is supple\, durable and stretchy\, the offset shoulder seams reduce chafe\, and the asymmetrical side seams do the same under a waist belt or climbing harness. A revised\, simple V-shaped neck helps keep you cool\, while a reflective heat-transfer logo keeps you visible.<br><br><b>Details:</b><ul> <li>Supple\, durable\, stretchy knit fabric that's highly breathable</li> <li>Offset shoulder seams to reduce chafe</li> <li>Wide straps and v-neck front with full coverage back for compatibility with undergarments</li> <li>Asymmetrical side seams work well beneath harnesses and packs</li> <li>Reflective heat-transfer logo</li></ul><br><br><b>Fabric: </b>5.6-oz 88% polyester/12% spandex<br><br><b>Weight: </b>(103 g 3.6 oz)<br><br>Made in Vietnam.
GAT102_BATCH;en;1743;GAT102 BATCH;Alpine guide pants - Skin in\, climb ice\, switch to rock\, traverse a knife-edge ridge and boogie back down - these durable\, weather-resistant and breathable soft-shell pants keep stride on every mountain endeavor;Alpine guide pants - Skin in\, climb ice\, switch to rock\, traverse a knife-edge ridge and boogie back down - these durable\, weather-resistant and breathable soft-shell pants keep stride on every mountain endeavor; The midweight stretch-woven polyester won't restrict your moves\, and the brushed interior maintains next-to-skin comfort. A 2-way zippered fly keeps things easy with a harness on\, and the gusseted\, zippered cuffs have 2-position snaps and tie-down loops. With water-resistant zippered pockets: two front\, two thigh\, one back hip. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Durable stretch-woven polyester is water- and wind-resistant and highly breathable</li> <li>Brushed interior for next-to-skin comfort</li> <li>Waistband has elastic on back and belt loops
P110122;en;1743;CURVED SCREW;Astrid tank - Conjure up Cardiff's shouldery waves with the Astrid Tank;Astrid tank - Conjure up Cardiff's shouldery waves with the Astrid Tank; The unbelievably soft\, strappy tank has a flattering scoop neck and is made from our lightest weight organic cotton (55%)/Tencel jersey (45%) fabric blend. Feminine neck gathers and a wide-banded hem at the hip lend a flattering\, drapy fit. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Our lightest weight organic cotton and Tencel blend</li> <li>Strappy tank with flattering scoop neck</li> <li>Gathers at neck for fit and drape</li> <li>Wide-banded hem</li> <li>Hip length</li></ul><br><br><b>Fabric: </b>4-oz 55% organic cotton/45% Tencel jersey. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(115 g 4 oz)<br><br>Made in Thailand.
P100407;en;1743;GAS BOILER COMBI 75+;Aravis hoody - The Lochsa River season ushers in snowmelt wavetrains and ice cream headaches;Aravis hoody - The Lochsa River season ushers in snowmelt wavetrains and ice cream headaches; Warm up at the take-out with the Aravis Hoody - a cozy full-zip hooded cardigan made from exceptionally soft\, brushed polyester. It has a shaped fit\, Capilene-trimmed edges and a fitted hood. Pockets: two zippered handwarmers\, a left-sleeve security and interior drop-ins. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Made from cozy soft polyester fleece</li> <li>Updated hood styling</li> <li>Full front zipper</li> <li>Capilene 3 fabric trims hood\, pockets\, cuffs and hem</li> <li>Hooded for added warmth</li> <li>Zippered handwarmer pockets
GAT102_EV2;en;1743;GAT102_EV2;Aravis jkt - The highly adaptable Aravis Jacket eases the transition from icy hibernation to full-fledged charging;Aravis jkt - The highly adaptable Aravis Jacket eases the transition from icy hibernation to full-fledged charging; The lightweight jacket's dense\, double-sided polyester fleece fabric (100%) is brushed for softness
CY1;en;1743;CILINDER MET BLOEMENPARTROON;Better sweater jkt - The Better Sweater Jacket has all the lightweight\, moisture-wicking warmth of a high-performance fleece but travels incognito as a dignified sweater;Better sweater jkt - The Better Sweater Jacket has all the lightweight\, moisture-wicking warmth of a high-performance fleece but travels incognito as a dignified sweater; The richly textured\, cross-dyed fabric has a soft fleece interior and a heathered sweater-knit face. Toasty Capilene 3 fabric trims the wind flap\, cuffs\, hem and pockets. With a stand-up collar\, zippered handwarmer pockets\, interior drop-in pockets and a zippered left-sleeve pocket. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Very soft fleece fabric has sweater-knit face\, fleeced interior and heathered overdye yarns with a knit-like texture</li> <li>Wind-flapped front zipper has a zipper garage</li> <li>Capilene 3 fabric trims windflap\, pockets\, cuffs and hem</li> <li>Zippered handwarmer pockets
SN0003;en;1743;SERIAL NUMBER - MANDATORY IB/OB;Bandha top - This versatile top combines a striking French twist with soft\, stretchy fabric;Bandha top - This versatile top combines a striking French twist with soft\, stretchy fabric; And it's sleeveless\, for full arm mobility without sacrificing shoulder coverage. A flattering V-neck vents excess heat. Made from 92% nylon/8% spandex smooth-faced knit\, with moisture-wicking performance. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Ultra-stretchy\, soft fabric offers excellent shape retention\, wicks moisture and dries fast</li> <li>V-neck design with center-front twist is flattering</li> <li>Sleeveless for ultimate mobility without sacrificing shoulder coverage</li> <li>Hip length</li></ul><br><br><b>Fabric: </b>6-oz 92% nylon/8% spandex smooth-faced jersey knit with moisture-wicking performance. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>133 g (4.7 oz)<br><br>Made in Mexico.
BEDRUKT_EV;en;1743;BEDRUKTE ROL GAT102 -- EV;Butterfly logo t-shirt - Like Monarchs\, the Butterfly Logo T-Shirt is delicate in appearance\, but built to endure migrations of epic proportions;Butterfly logo t-shirt - Like Monarchs\, the Butterfly Logo T-Shirt is delicate in appearance\, but built to endure migrations of epic proportions; Artist Nikki McClure's work floats across a canvas of 100% organic cotton that's ringspun for softness. The slightly-shaped tee has an athletic\, classic boy fit and features a traditional crew neck. PVC- and phthalate-free inks are easier on the environment. Taped shoulder seams provide a no-chafe fit. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Ringspun yarns for a softer hand</li> <li>Taped shoulder seams</li> <li>Screen-print inks are PVC- and phthalate-free</li></ul><br><br><b>Fabric: </b>4.4-oz 100% organic cotton. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(112 g 3.9 oz)<br><br>Made in USA.
RB;en;1743;ROLBAND;Borderless capris - Unfazed by gloppy spindrift\, Borderless Capris relish trails that more resemble creeks;Borderless capris - Unfazed by gloppy spindrift\, Borderless Capris relish trails that more resemble creeks; The versatile Borderless Capris are made from a moisture-wicking blend of stretchy nylon/spandex fabric with built-in 40-UPF sun protection. Articulated knee patches\, front and back\, provide unrestricted movement. A master stasher\, the capris have two front pockets\, two back pockets and a zippered security pocket on the right thigh. Zip fly and double-snap closure at the waist. Drawcords at leg cuffs prevent slippage
SN0004;en;1743;SERIAL NUMBER - MANDATORY CUST/SUPL;Barely bikini - Better than going commando\, our petal-soft Barely Bikini wicks moisture and breathes to keep you comfortable with a feminine lace-like texture and seamless construction for ultimate comfort;Barely bikini - Better than going commando\, our petal-soft Barely Bikini wicks moisture and breathes to keep you comfortable with a feminine lace-like texture and seamless construction for ultimate comfort; Low-rise with the least coverage of our bottoms\, this bikini style minimizes panty lines and single-ply elastic binding is featherweight and won't chafe. Made from a blend of 94% polyester (73% recycled)/6% spandex. Pairs with our Barely Bra and Barely Everyday Bra. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Petal-soft and featherweight recycled-polyester/spandex blend manages moisture and breathes to keep you cool</li> <li>Seamless construction</li> <li>Lace-like texture is integral to fabric</li> <li>Pairs with our Women's Barely Bra and Women's Barely Everyday Bra</li></ul><br><br><b>Fabric: </b>4.6-oz 94% polyester (73% recycled)/6% spandex\, with a moisture-wicking finish. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(17 g 0.6 oz)<br><br>Made in Israel.
2535.0E002;en;1743;FREDERIKA BLAUW HF;Cap 1 t-shirt - As good as a breeze to calm the sweltering tempest\, this silky T-shirt is made from our lightest-weight Capilene performance baselayer fabric;Cap 1 t-shirt - As good as a breeze to calm the sweltering tempest\, this silky T-shirt is made from our lightest-weight Capilene performance baselayer fabric; Ultralight\, highly breathable and quick to dry\, it features a brushed\, folded-over elastic collar and V neck that are soft against the skin\, and raglan sleeves that won't chafe beneath pack straps. With a straight hem. Made from 3.7-oz 100% all-recycled polyester\, with Gladiodor natural odor control for the garment and 15-UPF sun protection. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Silky soft Capilene 1 is the lightest of our technical baselayer fabrics</li> <li>Fast-drying\, highly breathable and sleek\, it provides 15-UPF sun protection and can be worn either on its own or under layers in cooler temps</li> <li>V-neck vents excess heat</li> <li>Brushed\, fold-over elastic collar is soft against skin</li> <li>Cut long enough to tuck in</li></ul><br><br><b>Fabric: </b>3.7-oz 100% recycled polyester with Gladiodor natural odor control for the garment and 15-UPF sun protection. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(92 g 3.2 oz)<br><br>Made in USA.
CATH_001;en;1743;CATHEDER SPIGOT;Cap 2 zip neck - The Bugaboos have long approaches that make you sweaty and blustery ridges that flash-freeze your core;Cap 2 zip neck - The Bugaboos have long approaches that make you sweaty and blustery ridges that flash-freeze your core; This zip-neck is your first step to comfort\, providing maximum breathability\, superior wicking and the fastest dry time of all our Capilene fabrics. Worn on its own\, it keeps you dry and cool during high-exertion activities in warm conditions. Worn under a shell when a chill wind blows\, it wicks perspiration and helps to insulate. With a draft flap that backs the zipper\, raglan sleeves and flat\, offset seams to eliminate chafe. Flat-rib side panels are highly breathable. Made of 4-oz 100% polyester (54% recycled) with Gladiodor natural odor control for the garment. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Fabric has an open knit that invites airflow and provides excellent wicking for endurance activities in warm to moderate temperatures</li> <li>Fastest-drying of our Capilene fabrics\, it insulates enough for use on chilly days and can be worn beneath other layers</li> <li>Zip-neck for easy climate control is backed by draft flap and zipper garage</li> <li>Raglan sleeves and underarm panels merge out of the way of pack straps</li> <li>Flat-rib panel-piecing under the arms and sides is exceptionally breathable\, fast drying and eliminates armpit seam chafing</li></ul><br><br><b>Fabric: </b>4-oz 100% polyester (54% recycled) with Gladiodor natural odor control for the garment. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(144 g 5 oz)<br><br>Made in Mexico.
40000021;en;1743;ENGINEER SERVICES IN HONG KONG;Cap 2 v-neck - The climber's choice: Capilene 2 fabric manages the moisture of intricate approaches and the chill from an exposed belay;Cap 2 v-neck - The climber's choice: Capilene 2 fabric manages the moisture of intricate approaches and the chill from an exposed belay; Its open knit delivers maximum breathability\, superior wicking and the fastest dry time of all our Capilene fabrics. Worn on its own\, it keeps you dry and cool during high-exertion activities in warm conditions. Worn under a shell when a chill wind blows\, it wicks perspiration and helps to insulate. The V-neck's self-fabric neckline is feminine and feels soft. Highly breathable flat-rib panels under the arms and on the sides eliminate chafing\, and raglan sleeves increase range of motion and comfort beneath pack straps. Made of 4-oz 100% polyester (54% recycled) with Gladiodor natural odor control for the garment. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Fabric has an open knit that invites airflow and provides excellent wicking for endurance activities in warm to moderate temperatures</li> <li>Fastest-drying of our Capilene fabrics\, it insulates enough for use on chilly days and can be worn beneath other layers</li> <li>V-neck helps ventilate\, self-fabric neckline is soft next to skin</li> <li>Raglan sleeves for increased range of motion and comfort under pack straps</li> <li>Flat-rib panel-piecing under the arms and sides is exceptionally breathable\, fast drying and eliminates armpit seam chafing</li></ul><br><br><b>Fabric: </b>4-oz 100% polyester (54% recycled) with Gladiodor natural odor control for the garment. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>130 g (4.6 oz)<br><br>Made in Mexico.
MIS001;en;1743;2535.0E002 - FREDERIKA BLAUW;Cap 2 bottoms - Simul-climbing the final pitches to beat a descending storm requires a cool head and an all-out pace;Cap 2 bottoms - Simul-climbing the final pitches to beat a descending storm requires a cool head and an all-out pace; Perfect for such days beneath layers\, these bottoms are made from an open-knit 4-oz 100% polyester (54% recycled) that breathes\, wicks perspiration\, and dries in a flash. They feature a scalloped-edge elastic waistband that's brushed for softness\, and side seams that are set forward to eliminate chafe. A gusseted crotch improves range of motion. With Gladiodor natural odor control for the garment. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Fabric has an open knit that invites airflow and provides excellent wicking for endurance activities in warm to moderate temperatures</li> <li>Fastest-drying of our Capilene fabrics\, it insulates enough for use on chilly days and can be worn beneath other layers</li> <li>Scalloped edge elastic waistband brushed for next-to-skin softness</li> <li>Side seams set forward for better fit and freedom from chafe</li> <li>Gusseted crotch for unimpeded mobility</li></ul><br><br><b>Fabric: </b>4-oz 100% polyester (54% recycled) with Gladiodor natural odor control for the garment. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>116 g (4.1 oz)<br><br>Made in USA.
P100430;en;1743;GAS BOILER COMBI 78;Dala horse t-shirt - Originally fashioned from wood scraps by Swedish carvers on long winter nights\, Dala horses exude a playful spirit and embody ingenuity and resourcefulness;Dala horse t-shirt - Originally fashioned from wood scraps by Swedish carvers on long winter nights\, Dala horses exude a playful spirit and embody ingenuity and resourcefulness; The Dala Horse T-Shirt's original artwork by Mary Helt is printed on 100% organic cotton using PVC- and phthalate-free inks. The slightly-shaped tee has an athletic\, classic boy fit and features a traditional crew neck. Taped shoulder seams are soft next-to-skin. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Ringspun yarns for a softer hand</li> <li>Taped shoulder seams</li> <li>Screen-print inks are PVC- and phthalate-free</li></ul><br><br><b>Fabric: </b>4.4-oz 100% organic cotton. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(112 g 3.9 oz)<br><br>Made in USA.
P100420;en;1743;GAS BOILER COMBI 77;Cap 4 bottoms - When your world consists of granite frozen into place\, our Capilene 4 Bottoms keep you dry and warm with a cozy interior grid that traps heat\, wicks perspiration\, and breathes;Cap 4 bottoms - When your world consists of granite frozen into place\, our Capilene 4 Bottoms keep you dry and warm with a cozy interior grid that traps heat\, wicks perspiration\, and breathes; A smooth\, stretchy exterior glides easily beneath layers so you can concentrate on front-pointing or landing your tele. A brushed\, scalloped-edge elastic waistband adds all-day softness. Made from 5.3-oz Polartec Power Dry 93% polyester (50% recycled)/7% spandex\, with Gladiodor natural odor control for the garment. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Our warmest baselayer fabric\, Capilene 4 offers stretch\, great breathability and compressibility</li> <li>Interior grid wicks moisture\, trims bulk and provides warmth</li> <li>Smooth jersey face slides easily beneath layers</li> <li>4-panel construction\, pull-on tights</li> <li>Scalloped-edge elastic waistband is brushed for next-to-skin softness</li></ul><br><br><b>Fabric: </b>5.3-oz Polartec Power Dry 93% polyester (50% recycled)/7% spandex\, with Gladiodor natural odor control for the garment. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(170 g 5.9 oz)<br><br>Made in Costa Rica.
SN0002;en;1743;SERIAL NUMBER - OPTIONAL;Elsa top - When shade-seeking at Nine Palms starts to resemble a full-time job\, head for plaza tacos and cold ones in the airy Elsa Top;Elsa top - When shade-seeking at Nine Palms starts to resemble a full-time job\, head for plaza tacos and cold ones in the airy Elsa Top; The incredibly lightweight\, 100% organic cotton blouse can be worn on or off the shoulder depending on the fiesta factor
